layer,kind,tensor,type,cols,rows,batch,calls,ms
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,17.749064
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,47.894591
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,47.194519
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,48.751276
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,17.906969
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,17.703194
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,17.654068
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,17.727418
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,47.012233
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,46.990172
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,49.942513
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,17.827542
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,17.740369
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,17.725496
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,17.934808
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,47.043853
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,48.147125
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,47.936699
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,17.728805
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,17.861276
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,17.917053
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,17.880400
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,47.890829
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,47.032279
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,48.180514
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,17.721229
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,17.716711
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,17.779837
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,17.702692
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,46.999980
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,47.281142
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,48.155410
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,17.725965
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,17.668810
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,17.743702
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,17.726558
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,47.195552
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,47.955798
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,47.963681
