layer,kind,tensor,type,cols,rows,batch,calls,ms
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,59.363134
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,21.896673
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,22.114841
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,21.936595
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,22.293572
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,58.275309
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,57.818649
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,58.549322
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,21.789363
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,21.932085
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,21.814512
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,21.796616
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,58.185634
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,58.002600
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,59.660529
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,21.799542
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,23.541169
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,21.876496
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,21.859193
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,57.969206
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,58.013629
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,58.568135
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,21.819650
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,21.827762
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,21.771417
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,21.901818
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,58.668576
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,57.982437
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,58.502215
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,21.919124
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,21.780708
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,21.824966
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,21.797324
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,57.931816
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,58.083283
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,58.436289
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,22.066370
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,21.923153
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,23.174773
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,24.595904
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,61.949632
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,57.937076
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,59.293726
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,22.157442
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,21.885875
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,21.860074
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,21.791123
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,57.958518
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,58.208685
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,58.595441
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,21.810364
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,21.858345
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,21.772240
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,21.854193
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,57.984854
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,57.892484
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,58.615467
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,21.810571
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,21.857718
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,21.842673
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,21.924907
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,58.003782
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,58.018593
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,58.713068
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,21.791075
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,21.832565
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,21.790484
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,21.868077
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,58.635416
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,57.976752
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,58.653267
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,21.864802
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,21.807979
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,21.930416
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,24.740843
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,57.848204
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,58.081667
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,59.089622
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,21.798559
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,21.765725
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,22.798310
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,21.788121
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,57.913666
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,58.085855
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,58.462611
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,21.915628
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,21.848003
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,21.781846
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,21.834215
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,58.115894
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,57.971553
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,58.615176
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,21.870444
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,21.861484
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,21.830676
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,21.797926
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,58.065747
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,58.888218
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,58.503377
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,21.891122
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,21.809479
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,21.783761
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,21.820682
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,58.819629
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,57.884818
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,58.862169
