layer,kind,tensor,type,cols,rows,batch,calls,ms
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,58.188449
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,58.179330
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,59.575531
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,21.858069
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,21.887461
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,21.970369
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,21.888806
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,58.133537
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,58.821367
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,58.721611
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,21.891191
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,21.859863
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,21.827523
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,22.043287
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,58.159694
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,58.202626
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,58.748833
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,22.000075
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,21.910704
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,21.827542
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,21.879286
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,58.137945
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,58.117835
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,58.861755
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,21.975769
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,21.790962
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,21.868939
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,21.888735
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,58.209737
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,59.100608
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,58.669092
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,22.079908
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,21.897984
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,22.143100
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,21.920826
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,58.163632
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,58.179181
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,58.722531
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,22.031695
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,22.040171
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,21.929255
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,21.816808
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,58.011459
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,58.202805
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,58.655464
